,TransactionID,Machine,Day,Medication,Type,AmtRemaining
14176,DJQM5QMPGDFC,1,2020-02-04,clindamycin 75mg CAP,Withdrawal,2
14177,IGQPZIXYXHEV,1,2020-02-05,clindamycin 75mg CAP,Withdrawal,1
14178,XOF2EU2I70XG,1,2020-02-05,clindamycin 75mg CAP,Withdrawal,0
14179,ZPYL02XEQOZT,1,2020-02-06,clindamycin 75mg CAP,Refill,20
14180,QC1TZ24U5WFT,1,2020-02-07,clindamycin 75mg CAP,Withdrawal,17
14181,UG8WHPK9228I,1,2020-02-08,clindamycin 75mg CAP,Withdrawal,15
14182,IERUQZV7ADFD,1,2020-02-09,clindamycin 75mg CAP,Withdrawal,14
14183,N0HAFTCEX0G5,1,2020-02-09,clindamycin 75mg CAP,Withdrawal,11
14184,EC0U22YLSCZ2,1,2020-02-10,clindamycin 75mg CAP,Withdrawal,8
14185,ZCD6WKDZACCB,1,2020-02-11,clindamycin 75mg CAP,Withdrawal,5
14186,A18BYYZ5TEUT,1,2020-02-12,clindamycin 75mg CAP,Withdrawal,2
14187,P2OVDJURJU63,1,2020-02-12,clindamycin 75mg CAP,Withdrawal,1
14188,E0Q4R8XXJWNL,1,2020-02-13,clindamycin 75mg CAP,Withdrawal,0
14189,D0NEMDAP3U39,1,2020-02-14,clindamycin 75mg CAP,Refill,20
14190,TGTFBHTUCDJS,1,2020-02-15,clindamycin 75mg CAP,Withdrawal,17
14191,VN6A3MW7BX9J,1,2020-02-15,clindamycin 75mg CAP,Withdrawal,15
14192,OJBM8XZZ84S1,1,2020-02-16,clindamycin 75mg CAP,Withdrawal,14
14193,I42IBNKKXS6K,1,2020-02-17,clindamycin 75mg CAP,Withdrawal,13
14194,E7BBHSN0F5QM,1,2020-02-18,clindamycin 75mg CAP,Withdrawal,12
14195,6EKF8VCLK9WD,1,2020-02-19,clindamycin 75mg CAP,Withdrawal,9
14196,KOL48O5E98KS,1,2020-02-19,clindamycin 75mg CAP,Withdrawal,6
14197,CL0RVODGLEDG,1,2020-02-20,clindamycin 75mg CAP,Withdrawal,3
14198,AM4FJWI8WECB,1,2020-02-21,clindamycin 75mg CAP,Withdrawal,1
14199,NPOJ4O0AD381,1,2020-02-22,clindamycin 75mg CAP,Withdrawal,0
14200,V3KRVNRRAZ4Z,1,2020-02-22,clindamycin 75mg CAP,Refill,20
14201,3TUK1BSEQCIE,1,2020-02-23,clindamycin 75mg CAP,Withdrawal,19
14202,ATDOXJRL4MO2,1,2020-02-24,clindamycin 75mg CAP,Withdrawal,16
14203,9XS8OFVBDJ95,1,2020-02-25,clindamycin 75mg CAP,Withdrawal,14
14204,XKPYJEYU0B9Y,1,2020-02-25,clindamycin 75mg CAP,Withdrawal,11
14205,ZG4I0YZY5YK4,1,2020-02-26,clindamycin 75mg CAP,Withdrawal,10
14206,G46ASA2PVU7N,1,2020-02-27,clindamycin 75mg CAP,Withdrawal,9
14207,89UFKBF5KVXC,1,2020-02-28,clindamycin 75mg CAP,Withdrawal,6
14208,K9EM1O6BUD38,1,2020-02-29,clindamycin 75mg CAP,Withdrawal,4
14209,5SNM1I4EI2UH,1,2020-02-29,clindamycin 75mg CAP,Withdrawal,1
14210,4VLKDKPGAUH4,1,2020-03-01,clindamycin 75mg CAP,Withdrawal,0
14211,V8DGLHNZ5TLA,1,2020-03-02,clindamycin 75mg CAP,Refill,20
14212,KZ9DPZX8IH42,1,2020-03-03,clindamycin 75mg CAP,Withdrawal,18
14213,A2L8RG43B1BT,1,2020-03-03,clindamycin 75mg CAP,Withdrawal,15
14214,EZSE6AD80QB6,1,2020-03-04,clindamycin 75mg CAP,Withdrawal,12
14215,WCVOOOY79NR0,1,2020-03-05,clindamycin 75mg CAP,Withdrawal,9
14216,NUDDJR7WDIFT,1,2020-03-06,clindamycin 75mg CAP,Withdrawal,8
14217,UTU3J95013WO,1,2020-03-06,clindamycin 75mg CAP,Withdrawal,7
14218,US4BLTZTJD4V,1,2020-03-07,clindamycin 75mg CAP,Withdrawal,5
14219,SR6FGM1B2TWM,1,2020-03-08,clindamycin 75mg CAP,Withdrawal,2
14220,2AU82F0GIKJH,1,2020-03-09,clindamycin 75mg CAP,Withdrawal,0
14221,RTGK65Z0SZ4B,1,2020-03-10,clindamycin 75mg CAP,Refill,20
14222,RJSZCJ6U4RHA,1,2020-03-10,clindamycin 75mg CAP,Withdrawal,18
14223,QZBBLEYWC5WR,1,2020-03-11,clindamycin 75mg CAP,Withdrawal,17
14224,9DDZQ0OY6NEV,1,2020-03-12,clindamycin 75mg CAP,Withdrawal,15
14225,FGQC0TA84ZE3,1,2020-03-13,clindamycin 75mg CAP,Withdrawal,13
14226,ZC2XX2K4FW3G,1,2020-03-13,clindamycin 75mg CAP,Withdrawal,12
14227,A440K3CXJDR2,1,2020-03-14,clindamycin 75mg CAP,Withdrawal,11
14228,NRR1BV5H38G2,1,2020-03-15,clindamycin 75mg CAP,Withdrawal,8
14229,8F4BOKG6BOLQ,1,2020-03-16,clindamycin 75mg CAP,Withdrawal,5
14230,DM0536O0Q40H,1,2020-03-16,clindamycin 75mg CAP,Withdrawal,4
14231,K5R21A0HOX2D,1,2020-03-17,clindamycin 75mg CAP,Withdrawal,3
14232,GG78ULYVKSWW,1,2020-03-18,clindamycin 75mg CAP,Withdrawal,2
14233,1AK0YR8DVMOC,1,2020-03-19,clindamycin 75mg CAP,Withdrawal,0
14234,LXMTFRTH6SU2,1,2020-03-20,clindamycin 75mg CAP,Refill,20
14235,WO5C0LGU2MBA,1,2020-03-20,clindamycin 75mg CAP,Withdrawal,17
14236,ZW2PUPE5C2U9,1,2020-03-21,clindamycin 75mg CAP,Withdrawal,14
14237,A95GKM1L9CAS,1,2020-03-22,clindamycin 75mg CAP,Withdrawal,13
14238,C1YRSBAM8L3Q,1,2020-03-23,clindamycin 75mg CAP,Withdrawal,11
14239,L7J5D69GRM6L,1,2020-03-23,clindamycin 75mg CAP,Withdrawal,10
14240,5PE4QOTRPCTB,1,2020-03-24,clindamycin 75mg CAP,Withdrawal,7
14241,C20F1LK63PUZ,1,2020-03-25,clindamycin 75mg CAP,Withdrawal,5
14242,JKD07P4FQ6GJ,1,2020-03-26,clindamycin 75mg CAP,Withdrawal,3
14243,DXZ1LL369ASF,1,2020-03-26,clindamycin 75mg CAP,Withdrawal,2
14244,2S8PNPCUF70A,1,2020-03-27,clindamycin 75mg CAP,Withdrawal,0
14245,370TVPR4PXW6,1,2020-03-28,clindamycin 75mg CAP,Refill,20
14246,7C0LJUPX7UUU,1,2020-03-29,clindamycin 75mg CAP,Withdrawal,17
14247,5YC81L2OZSO1,1,2020-03-30,clindamycin 75mg CAP,Withdrawal,16
14248,RO8SOI7ORE4H,1,2020-03-30,clindamycin 75mg CAP,Withdrawal,13
14249,9H87XYLM65II,1,2020-03-31,clindamycin 75mg CAP,Withdrawal,10
14250,6NOFDO8M7J75,1,2020-04-01,clindamycin 75mg CAP,Withdrawal,9
14251,NVEIZ1RP046K,1,2020-04-02,clindamycin 75mg CAP,Withdrawal,8
14252,4MTLCFV4K61L,1,2020-04-02,clindamycin 75mg CAP,Withdrawal,7
14253,EB8R2VY2U0HR,1,2020-04-03,clindamycin 75mg CAP,Withdrawal,6
14254,Z29Z691VU13B,1,2020-04-04,clindamycin 75mg CAP,Withdrawal,5
14255,8B9LO87VL4FB,1,2020-04-05,clindamycin 75mg CAP,Withdrawal,4
14256,IX3ANYB0OBD2,1,2020-04-05,clindamycin 75mg CAP,Withdrawal,2
14257,NFNU8BC700JV,1,2020-04-06,clindamycin 75mg CAP,Withdrawal,0
14258,KZFTXH6W58GD,1,2020-04-07,clindamycin 75mg CAP,Refill,20
14259,DLKRSPCV2BN0,1,2020-04-08,clindamycin 75mg CAP,Withdrawal,18
14260,P3B5RC3RP4F9,1,2020-04-09,clindamycin 75mg CAP,Withdrawal,15
14261,KKU6MNQY3CS1,1,2020-04-09,clindamycin 75mg CAP,Withdrawal,12
14262,HP8H3EUY5WK6,1,2020-04-10,clindamycin 75mg CAP,Withdrawal,11
14263,39PQ3M314DNA,1,2020-04-11,clindamycin 75mg CAP,Withdrawal,9
14264,LF863U4ASS43,1,2020-04-12,clindamycin 75mg CAP,Withdrawal,7
14265,0BAWK04WOQP7,1,2020-04-12,clindamycin 75mg CAP,Withdrawal,4
14266,2GBY7VFRWCLM,1,2020-04-13,clindamycin 75mg CAP,Withdrawal,3
14267,0RL4F7MI9EYL,1,2020-04-14,clindamycin 75mg CAP,Withdrawal,2
14268,IZCNST9LB40O,1,2020-04-15,clindamycin 75mg CAP,Withdrawal,1
14269,9NP1XX149IUY,1,2020-04-15,clindamycin 75mg CAP,Withdrawal,0
14270,R6LUGH3CXQO6,1,2020-04-16,clindamycin 75mg CAP,Refill,20
14271,YMICFIH0YCCS,1,2020-04-17,clindamycin 75mg CAP,Withdrawal,19
14272,E5CU7PMA9DGC,1,2020-04-18,clindamycin 75mg CAP,Withdrawal,16
14273,RJW8IXYSLWVD,1,2020-04-19,clindamycin 75mg CAP,Withdrawal,13
14274,SOEQRGVG4W7N,1,2020-04-19,clindamycin 75mg CAP,Withdrawal,12
14275,KDDZWDA6XL9H,1,2020-04-20,clindamycin 75mg CAP,Withdrawal,11
14276,GGC4OPEXUBR4,1,2020-04-21,clindamycin 75mg CAP,Withdrawal,8
14277,ZWGW9VHY6EYV,1,2020-04-22,clindamycin 75mg CAP,Withdrawal,7
14278,07KN5PT5U0EM,1,2020-04-22,clindamycin 75mg CAP,Withdrawal,5
14279,1OHE6U22B4U0,1,2020-04-23,clindamycin 75mg CAP,Withdrawal,2
14280,C9KF5HJH4EXD,1,2020-04-24,clindamycin 75mg CAP,Withdrawal,0
14281,HXH26OSZ0FLG,1,2020-04-25,clindamycin 75mg CAP,Refill,20
14282,SC20N6CFDX4X,1,2020-04-26,clindamycin 75mg CAP,Withdrawal,18
14283,ZYXDSRIVFUHX,1,2020-04-26,clindamycin 75mg CAP,Withdrawal,15
14284,Z77NZ8K3J0B1,1,2020-04-27,clindamycin 75mg CAP,Withdrawal,12
14285,863K0LK285EC,1,2020-04-28,clindamycin 75mg CAP,Withdrawal,9
14286,6X6P89RZ75ZN,1,2020-04-29,clindamycin 75mg CAP,Withdrawal,6
14287,2XGRG1KTP2IL,1,2020-04-29,clindamycin 75mg CAP,Withdrawal,5
14288,CBEXOIY10IYW,1,2020-04-30,clindamycin 75mg CAP,Withdrawal,4
14289,GBV591UJI9HF,1,2020-05-01,clindamycin 75mg CAP,Withdrawal,3
14290,27G7WUEL48O7,1,2020-05-02,clindamycin 75mg CAP,Withdrawal,2
14291,CROAV8L8NUJE,1,2020-05-02,clindamycin 75mg CAP,Withdrawal,0
14292,9FU9O06HP0X3,1,2020-05-03,clindamycin 75mg CAP,Refill,20
14293,EQRL8XZWHF29,1,2020-05-04,clindamycin 75mg CAP,Withdrawal,18
14294,J6QV28A62UI4,1,2020-05-05,clindamycin 75mg CAP,Withdrawal,15
14295,ZBKQX7FF9QBI,1,2020-05-06,clindamycin 75mg CAP,Withdrawal,13
14296,WI35HXS78REC,1,2020-05-06,clindamycin 75mg CAP,Withdrawal,10
14297,JTDRQB3W4ADC,1,2020-05-07,clindamycin 75mg CAP,Withdrawal,7
14298,BYC8UQF6YCEB,1,2020-05-08,clindamycin 75mg CAP,Withdrawal,6
14299,3Q6DBCZ3E1N1,1,2020-05-09,clindamycin 75mg CAP,Withdrawal,4
14300,K39VUJCZPMRK,1,2020-05-09,clindamycin 75mg CAP,Withdrawal,1
14301,0JWOMJWG6US8,1,2020-05-10,clindamycin 75mg CAP,Withdrawal,0
14302,5JKP1986I71T,1,2020-05-11,clindamycin 75mg CAP,Refill,20
14303,LTWUG2GRU2QG,1,2020-05-12,clindamycin 75mg CAP,Withdrawal,18
14304,SQ28QDDGH3N5,1,2020-05-12,clindamycin 75mg CAP,Withdrawal,16
14305,M4END7J2IADD,1,2020-05-13,clindamycin 75mg CAP,Withdrawal,14
14306,OMUQU93GOC0C,1,2020-05-14,clindamycin 75mg CAP,Withdrawal,11
14307,PSY70MG7BTO2,1,2020-05-15,clindamycin 75mg CAP,Withdrawal,9
14308,7VA0UTHE6ZSY,1,2020-05-16,clindamycin 75mg CAP,Withdrawal,7
14309,9V10FAHJOKD3,1,2020-05-16,clindamycin 75mg CAP,Withdrawal,5
14310,1DT3MRCNDHJW,1,2020-05-17,clindamycin 75mg CAP,Withdrawal,3
14311,ZKO4MBBQV3QK,1,2020-05-18,clindamycin 75mg CAP,Withdrawal,2
14312,NHI27O76JX2U,1,2020-05-19,clindamycin 75mg CAP,Withdrawal,0
14313,7AONSLQAM7IH,1,2020-05-19,clindamycin 75mg CAP,Refill,20
14314,0CC5ILWL8PUS,1,2020-05-20,clindamycin 75mg CAP,Withdrawal,18
14315,FCG90UA57C6H,1,2020-05-21,clindamycin 75mg CAP,Withdrawal,15
14316,GH3F7HECY1CH,1,2020-05-22,clindamycin 75mg CAP,Withdrawal,12
14317,ZWAZLSE9XT9Y,1,2020-05-22,clindamycin 75mg CAP,Withdrawal,9
14318,6MHI8RQENT1J,1,2020-05-23,clindamycin 75mg CAP,Withdrawal,8
14319,OZDX0X4C306N,1,2020-05-24,clindamycin 75mg CAP,Withdrawal,7
14320,W0M7EXGA1DMN,1,2020-05-25,clindamycin 75mg CAP,Withdrawal,6
14321,QCPWE5I2AC6C,1,2020-05-26,clindamycin 75mg CAP,Withdrawal,4
14322,ODIYLQZ01J8B,1,2020-05-26,clindamycin 75mg CAP,Withdrawal,1
14323,UM7N56BVKIXR,1,2020-05-27,clindamycin 75mg CAP,Withdrawal,0
14324,G2RCUKI6TFWP,1,2020-05-28,clindamycin 75mg CAP,Refill,20
14325,LDILJ8NI10EF,1,2020-05-29,clindamycin 75mg CAP,Withdrawal,18
14326,1UDJNV0ZC5JJ,1,2020-05-29,clindamycin 75mg CAP,Withdrawal,15
14327,ESDPVJW6K38D,1,2020-05-30,clindamycin 75mg CAP,Withdrawal,12
14328,DN3WUIABGXR5,1,2020-05-31,clindamycin 75mg CAP,Withdrawal,10
14329,CUY03Q0WVS1D,1,2020-06-01,clindamycin 75mg CAP,Withdrawal,9
14330,312JQN28YKEK,1,2020-06-01,clindamycin 75mg CAP,Withdrawal,8
14331,81RW9WXK17BZ,1,2020-06-02,clindamycin 75mg CAP,Withdrawal,5
14332,J7PBAEU8OPNR,1,2020-06-03,clindamycin 75mg CAP,Withdrawal,2
14333,8M75I9B0N3PE,1,2020-06-04,clindamycin 75mg CAP,Withdrawal,0
14334,VAXKD1005H18,1,2020-06-05,clindamycin 75mg CAP,Refill,20
14335,H657564WWDGZ,1,2020-06-05,clindamycin 75mg CAP,Withdrawal,18
14336,K5TSZE73BF5Y,1,2020-06-06,clindamycin 75mg CAP,Withdrawal,15
14337,QJKMI21V9LZG,1,2020-06-07,clindamycin 75mg CAP,Withdrawal,12
14338,R8WLFVBJPYFU,1,2020-06-08,clindamycin 75mg CAP,Withdrawal,11
14339,A30UE4S51XQD,1,2020-06-08,clindamycin 75mg CAP,Withdrawal,8
14340,CZW42Q71Q32F,1,2020-06-09,clindamycin 75mg CAP,Withdrawal,7
14341,P2NC0JUY72JB,1,2020-06-10,clindamycin 75mg CAP,Withdrawal,4
14342,PWPOXQTEDL5K,1,2020-06-11,clindamycin 75mg CAP,Withdrawal,3
14343,F2I6A52TL1QQ,1,2020-06-11,clindamycin 75mg CAP,Withdrawal,0
14344,ZYKQRJ3Q5Y0X,1,2020-06-12,clindamycin 75mg CAP,Refill,20
14345,QZ87DI052CJ9,1,2020-06-13,clindamycin 75mg CAP,Withdrawal,17
14346,OC23XH9NLVG7,1,2020-06-14,clindamycin 75mg CAP,Withdrawal,15
14347,85PICAJMX3WL,1,2020-06-15,clindamycin 75mg CAP,Withdrawal,14
14348,QB6JYXP33B6A,1,2020-06-15,clindamycin 75mg CAP,Withdrawal,12
14349,M049CIIK89T0,1,2020-06-16,clindamycin 75mg CAP,Withdrawal,9
14350,GC8CIO8EUGCP,1,2020-06-17,clindamycin 75mg CAP,Withdrawal,8
14351,EAHGHUDO20HX,1,2020-06-18,clindamycin 75mg CAP,Withdrawal,5
14352,LSAVOGA76034,1,2020-06-18,clindamycin 75mg CAP,Withdrawal,2
14353,NNHGV5BGYQ3U,1,2020-06-19,clindamycin 75mg CAP,Withdrawal,0
14354,XANBE6J21IYC,1,2020-06-20,clindamycin 75mg CAP,Refill,20
14355,70OLR13X9FTX,1,2020-06-21,clindamycin 75mg CAP,Withdrawal,18
14356,OUN4ZP99EFHV,1,2020-06-21,clindamycin 75mg CAP,Withdrawal,16
14357,U0GPAIFH7EAI,1,2020-06-22,clindamycin 75mg CAP,Withdrawal,15
14358,8D3SUIWSITEK,1,2020-06-23,clindamycin 75mg CAP,Withdrawal,14
14359,52ZETMIDLCZ4,1,2020-06-24,clindamycin 75mg CAP,Withdrawal,13
14360,LXNK7UZB0CC1,1,2020-06-25,clindamycin 75mg CAP,Withdrawal,12
14361,QASVN4SG8KLE,1,2020-06-25,clindamycin 75mg CAP,Withdrawal,10
14362,8KBZGYKXZ6KF,1,2020-06-26,clindamycin 75mg CAP,Withdrawal,7
14363,99UUP6ZVTRCX,1,2020-06-27,clindamycin 75mg CAP,Withdrawal,5
14364,8XFN95XG6BET,1,2020-06-28,clindamycin 75mg CAP,Withdrawal,3
14365,3H308YJJBVB6,1,2020-06-28,clindamycin 75mg CAP,Withdrawal,1
14366,SVH6GL4P1MGK,1,2020-06-29,clindamycin 75mg CAP,Withdrawal,0
14367,K635ANPOZV3Z,1,2020-06-30,clindamycin 75mg CAP,Refill,20
14368,LQJQWZVJ364Y,1,2020-07-01,clindamycin 75mg CAP,Withdrawal,19
14369,YNPM14NI7M9P,1,2020-07-01,clindamycin 75mg CAP,Withdrawal,17
14370,C6EX2N3OOF2U,1,2020-07-02,clindamycin 75mg CAP,Withdrawal,15
14371,41KEAB6B5LB2,1,2020-07-03,clindamycin 75mg CAP,Withdrawal,12
14372,89LARP8MJWWB,1,2020-07-04,clindamycin 75mg CAP,Withdrawal,10
14373,NBH750RXWQWT,1,2020-07-05,clindamycin 75mg CAP,Withdrawal,7
14374,74WM5DX3W2GO,1,2020-07-05,clindamycin 75mg CAP,Withdrawal,4
14375,WNM1JJBMA344,1,2020-07-06,clindamycin 75mg CAP,Withdrawal,2
14376,4V3Q5G2M83J1,1,2020-07-07,clindamycin 75mg CAP,Withdrawal,0
14377,LRO8ITVQP1M5,1,2020-07-08,clindamycin 75mg CAP,Refill,20
14378,ELVX1EAQZQ52,1,2020-07-08,clindamycin 75mg CAP,Withdrawal,19
14379,UXTHXLWVAJSD,1,2020-07-09,clindamycin 75mg CAP,Withdrawal,16
14380,SFHMMU6URXFX,1,2020-07-10,clindamycin 75mg CAP,Withdrawal,13
14381,U23GIFBPT82T,1,2020-07-11,clindamycin 75mg CAP,Withdrawal,11
14382,HD2MZXR2QJCL,1,2020-07-12,clindamycin 75mg CAP,Withdrawal,9
14383,FKZAKKQJF60I,1,2020-07-12,clindamycin 75mg CAP,Withdrawal,7
14384,VHHY5XHQN2WS,1,2020-07-13,clindamycin 75mg CAP,Withdrawal,4
14385,6RMH7XIT322D,1,2020-07-14,clindamycin 75mg CAP,Withdrawal,3
14386,DCNJJG61FLTI,1,2020-07-15,clindamycin 75mg CAP,Withdrawal,0
14387,8727L9DOKXGR,1,2020-07-15,clindamycin 75mg CAP,Refill,20
14388,8P7D47EGAI95,1,2020-07-16,clindamycin 75mg CAP,Withdrawal,18
14389,P2ACTHRS5KWI,1,2020-07-17,clindamycin 75mg CAP,Withdrawal,16
14390,3662CQDBDEFF,1,2020-07-18,clindamycin 75mg CAP,Withdrawal,14
14391,WC5LFJGTU6HX,1,2020-07-18,clindamycin 75mg CAP,Withdrawal,13
14392,TUAW5R0H7THM,1,2020-07-19,clindamycin 75mg CAP,Withdrawal,11
14393,YU1FC6XJB7QY,1,2020-07-20,clindamycin 75mg CAP,Withdrawal,9
14394,LB9TWP0F2JOZ,1,2020-07-21,clindamycin 75mg CAP,Withdrawal,7
14395,ZQOGTI807DHV,1,2020-07-22,clindamycin 75mg CAP,Withdrawal,6
14396,EU4U2X656ZT9,1,2020-07-22,clindamycin 75mg CAP,Withdrawal,4
14397,PDSGILGRDJCF,1,2020-07-23,clindamycin 75mg CAP,Withdrawal,3
14398,YOP11GGKYF2A,1,2020-07-24,clindamycin 75mg CAP,Withdrawal,1
14399,EHB3QXAZADZO,1,2020-07-25,clindamycin 75mg CAP,Withdrawal,0
14400,RMBS3UT19GHQ,1,2020-07-25,clindamycin 75mg CAP,Refill,20
14401,DAXPI5RG0NQQ,1,2020-07-26,clindamycin 75mg CAP,Withdrawal,19
14402,N9LWGFWTVEAR,1,2020-07-27,clindamycin 75mg CAP,Withdrawal,16
14403,BAQ6XZ5KLFCP,1,2020-07-28,clindamycin 75mg CAP,Withdrawal,13
14404,N7V4XFNVMV9M,1,2020-07-28,clindamycin 75mg CAP,Withdrawal,10
14405,IZLNG0WQJEAM,1,2020-07-29,clindamycin 75mg CAP,Withdrawal,7
14406,FPXZB3ZXH4BY,1,2020-07-30,clindamycin 75mg CAP,Withdrawal,4
14407,Z914JVTGYT5J,1,2020-07-31,clindamycin 75mg CAP,Withdrawal,3
14408,6KVORPDZZTX5,1,2020-08-01,clindamycin 75mg CAP,Withdrawal,1
14409,HFG8LIWEAPMQ,1,2020-08-01,clindamycin 75mg CAP,Withdrawal,0
14410,9DB5XHJ2DOAZ,1,2020-08-02,clindamycin 75mg CAP,Refill,20
14411,6FC4RDP86SZ4,1,2020-08-03,clindamycin 75mg CAP,Withdrawal,19
14412,GL0335O7LVTA,1,2020-08-04,clindamycin 75mg CAP,Withdrawal,16
14413,171L2YYWIJJD,1,2020-08-04,clindamycin 75mg CAP,Withdrawal,13
14414,5691QFDYAV14,1,2020-08-05,clindamycin 75mg CAP,Withdrawal,10
14415,TN78NC95DHSC,1,2020-08-06,clindamycin 75mg CAP,Withdrawal,7
14416,IH5PEXOEJX7L,1,2020-08-07,clindamycin 75mg CAP,Withdrawal,6
14417,XD908BU32NRD,1,2020-08-07,clindamycin 75mg CAP,Withdrawal,3
14418,UFVY3Z2ZM46Y,1,2020-08-08,clindamycin 75mg CAP,Withdrawal,1
14419,720HGRRJHF38,1,2020-08-09,clindamycin 75mg CAP,Withdrawal,0
14420,ZTC1AFULE4P5,1,2020-08-10,clindamycin 75mg CAP,Refill,20
14421,ZMF85C098TG3,1,2020-08-11,clindamycin 75mg CAP,Withdrawal,19
14422,ZHHT4YKXYIS0,1,2020-08-11,clindamycin 75mg CAP,Withdrawal,18
14423,3OTJ3JIPQI7E,1,2020-08-12,clindamycin 75mg CAP,Withdrawal,17
14424,4GLFAQLVPH2C,1,2020-08-13,clindamycin 75mg CAP,Withdrawal,15
14425,HU10ARAAPJ39,1,2020-08-14,clindamycin 75mg CAP,Withdrawal,12
14426,DC7VR62QSJAB,1,2020-08-14,clindamycin 75mg CAP,Withdrawal,10
14427,DJ8MJBX1KDE3,1,2020-08-15,clindamycin 75mg CAP,Withdrawal,9
14428,YHO0OTJ244VW,1,2020-08-16,clindamycin 75mg CAP,Withdrawal,6
14429,SSHRHTOKQT69,1,2020-08-17,clindamycin 75mg CAP,Withdrawal,5
14430,671ZSJJQEU16,1,2020-08-17,clindamycin 75mg CAP,Withdrawal,2
14431,SF0KYW5ODQI3,1,2020-08-18,clindamycin 75mg CAP,Withdrawal,0
14432,X4TGKNNJ8IV9,1,2020-08-19,clindamycin 75mg CAP,Refill,20
14433,1RYI13KYLHB7,1,2020-08-20,clindamycin 75mg CAP,Withdrawal,17
14434,TXPAAOJG15F0,1,2020-08-21,clindamycin 75mg CAP,Withdrawal,15
14435,SK3Q2SBLZN88,1,2020-08-21,clindamycin 75mg CAP,Withdrawal,12
14436,WPOR0NT2SA6M,1,2020-08-22,clindamycin 75mg CAP,Withdrawal,9
14437,0QROI8PH47VQ,1,2020-08-23,clindamycin 75mg CAP,Withdrawal,8
14438,06E3CKXGQ36H,1,2020-08-24,clindamycin 75mg CAP,Withdrawal,5
14439,4F4TVA8N7OAH,1,2020-08-24,clindamycin 75mg CAP,Withdrawal,2
14440,Y1K9G8I4AYHM,1,2020-08-25,clindamycin 75mg CAP,Withdrawal,1
14441,7X6D8N53PFWB,1,2020-08-26,clindamycin 75mg CAP,Withdrawal,0
14442,NNYU0RFBR8ON,1,2020-08-27,clindamycin 75mg CAP,Refill,20
14443,R8M2CPSMI8GQ,1,2020-08-27,clindamycin 75mg CAP,Withdrawal,17
14444,MUA1FY2NL9NJ,1,2020-08-28,clindamycin 75mg CAP,Withdrawal,14
14445,H82Q0V21A6Z3,1,2020-08-29,clindamycin 75mg CAP,Withdrawal,13
14446,LMVOVCRT3E1I,1,2020-08-30,clindamycin 75mg CAP,Withdrawal,11
14447,I6EZ362S11V3,1,2020-08-31,clindamycin 75mg CAP,Withdrawal,10
14448,H9OAOSV0C9R0,1,2020-08-31,clindamycin 75mg CAP,Withdrawal,7
14449,NIAZO9VESX4B,1,2020-09-01,clindamycin 75mg CAP,Withdrawal,6
14450,U4C9FJVA0R27,1,2020-09-02,clindamycin 75mg CAP,Withdrawal,3
14451,CLE21D5AUICT,1,2020-09-03,clindamycin 75mg CAP,Withdrawal,0
14452,MLKOB8AH4S23,1,2020-09-03,clindamycin 75mg CAP,Refill,20
14453,YN0CBU5XD2A7,1,2020-09-04,clindamycin 75mg CAP,Withdrawal,19
14454,YOS5PFF9FB6D,1,2020-09-05,clindamycin 75mg CAP,Withdrawal,17
14455,IEXTH75NO737,1,2020-09-06,clindamycin 75mg CAP,Withdrawal,14
14456,RMQNNSIN5CUN,1,2020-09-06,clindamycin 75mg CAP,Withdrawal,13
14457,QC8S5E0XCTXY,1,2020-09-07,clindamycin 75mg CAP,Withdrawal,11
14458,HYBNWWQEUBET,1,2020-09-08,clindamycin 75mg CAP,Withdrawal,10
14459,F8XEZJGW4ITI,1,2020-09-09,clindamycin 75mg CAP,Withdrawal,9
14460,2UR23VBRA7VH,1,2020-09-10,clindamycin 75mg CAP,Withdrawal,8
14461,TQSPYF1GURFJ,1,2020-09-10,clindamycin 75mg CAP,Withdrawal,5
14462,TRLVJ2FBSBSD,1,2020-09-11,clindamycin 75mg CAP,Withdrawal,3
14463,IYDX6EPQBYF5,1,2020-09-12,clindamycin 75mg CAP,Withdrawal,1
14464,47KLB9HDNXZE,1,2020-09-13,clindamycin 75mg CAP,Withdrawal,0
14465,9X81Q5YD88V5,1,2020-09-13,clindamycin 75mg CAP,Refill,20
14466,95PI4C2MEVL9,1,2020-09-14,clindamycin 75mg CAP,Withdrawal,18
14467,JPI2XLMER9BS,1,2020-09-15,clindamycin 75mg CAP,Withdrawal,17
14468,VOYB00VAO63N,1,2020-09-16,clindamycin 75mg CAP,Withdrawal,16
14469,OBKFTRGBL2YY,1,2020-09-17,clindamycin 75mg CAP,Withdrawal,15
14470,W77HHWOTNGXT,1,2020-09-17,clindamycin 75mg CAP,Withdrawal,12
14471,SW70N12WIFQ3,1,2020-09-18,clindamycin 75mg CAP,Withdrawal,9
14472,OPAMX7QJBXAI,1,2020-09-19,clindamycin 75mg CAP,Withdrawal,7
14473,ZNGVR5AZ0PY5,1,2020-09-20,clindamycin 75mg CAP,Withdrawal,5
14474,K1N0PFHX5NXZ,1,2020-09-20,clindamycin 75mg CAP,Withdrawal,3
14475,TLBTFV3IXCEE,1,2020-09-21,clindamycin 75mg CAP,Withdrawal,1
14476,O4CGZV4PU8QH,1,2020-09-22,clindamycin 75mg CAP,Withdrawal,0
14477,YDF7GKHKFX5U,1,2020-09-23,clindamycin 75mg CAP,Refill,20
