TransactionID,Machine,Day,Medication,Type,AmtRemaining
F2Y0IJSW7YWV,1,2020-07-19,clotrimazole 10mg LOZ,Refill,10
SS1QBCHW355O,1,2020-07-23,clotrimazole 10mg LOZ,Withdrawal,7
1F8AOREAUTR2,1,2020-07-28,clotrimazole 10mg LOZ,Withdrawal,6
CS9QADZ8PGKU,1,2020-08-02,clotrimazole 10mg LOZ,Withdrawal,4
TVG7YTQP8RPR,1,2020-08-07,clotrimazole 10mg LOZ,Withdrawal,1
N7PJB5OCAA1K,1,2020-08-12,clotrimazole 10mg LOZ,Withdrawal,0
F4V774CFYFSA,1,2020-08-17,clotrimazole 10mg LOZ,Refill,10
43U6S69216DT,1,2020-08-22,clotrimazole 10mg LOZ,Withdrawal,9
R5OR3YNMRHMC,1,2020-08-26,clotrimazole 10mg LOZ,Withdrawal,6
09SK0S9YNE7I,1,2020-08-31,clotrimazole 10mg LOZ,Withdrawal,4
5IPHWD4R648O,1,2020-09-05,clotrimazole 10mg LOZ,Withdrawal,1
HSHFLYN4IJ1X,1,2020-09-10,clotrimazole 10mg LOZ,Withdrawal,0
GO67P76YHYUS,1,2020-09-15,clotrimazole 10mg LOZ,Refill,10
NVECHF0TIDR2,1,2020-09-20,clotrimazole 10mg LOZ,Withdrawal,7
TFH2PPEXXBWH,1,2020-09-25,clotrimazole 10mg LOZ,Withdrawal,4
VXR79BELSLFU,1,2020-09-30,clotrimazole 10mg LOZ,Withdrawal,3
G19EDYRGTM5G,1,2020-10-04,clotrimazole 10mg LOZ,Withdrawal,0
3RK4R099BJOW,1,2020-10-09,clotrimazole 10mg LOZ,Refill,10
O7682FD85QUT,1,2020-10-14,clotrimazole 10mg LOZ,Withdrawal,8
7LWQ1E9BXHLH,1,2020-10-19,clotrimazole 10mg LOZ,Withdrawal,5
Y7PC00QKLUAA,1,2020-10-24,clotrimazole 10mg LOZ,Withdrawal,3
I4AA3X8R0SI1,1,2020-10-29,clotrimazole 10mg LOZ,Withdrawal,1
VTFPK2X9VUZE,1,2020-11-03,clotrimazole 10mg LOZ,Withdrawal,0
1UDC3CX379GX,1,2020-11-07,clotrimazole 10mg LOZ,Refill,10
UHXIPE66NUHD,1,2020-11-12,clotrimazole 10mg LOZ,Withdrawal,8
TM33J77GTMEG,1,2020-11-17,clotrimazole 10mg LOZ,Withdrawal,5
4X0M6W9UQ5E8,1,2020-11-22,clotrimazole 10mg LOZ,Withdrawal,2
RCI3NZAU8RI7,1,2020-11-27,clotrimazole 10mg LOZ,Withdrawal,0
IG41KJTIIRCW,1,2020-12-02,clotrimazole 10mg LOZ,Refill,10
RQU9DLXYIJFV,1,2020-12-07,clotrimazole 10mg LOZ,Withdrawal,7
A066HQFVZZVE,1,2020-12-12,clotrimazole 10mg LOZ,Withdrawal,5
CSS0ONIQ86NT,1,2020-12-16,clotrimazole 10mg LOZ,Withdrawal,4
S54WII371JPE,1,2020-12-21,clotrimazole 10mg LOZ,Withdrawal,1
JJ3CKLA2ZQDX,1,2020-12-26,clotrimazole 10mg LOZ,Withdrawal,0
893YBP1872B6,1,2020-12-31,clotrimazole 10mg LOZ,Refill,10
7OR8JZBOQMH2,1,2020-01-04,dexamethasone 6mg TAB,Withdrawal,9
ITYA195YMM8O,1,2020-01-07,dexamethasone 6mg TAB,Withdrawal,7
ROXXR38AQ5O2,1,2020-01-09,dexamethasone 6mg TAB,Withdrawal,6
TOD2VZN4H0IK,1,2020-01-12,dexamethasone 6mg TAB,Withdrawal,5
FQZK52UVVMUV,1,2020-01-15,dexamethasone 6mg TAB,Withdrawal,4
5657SZ93I9W1,1,2020-01-18,dexamethasone 6mg TAB,Withdrawal,3
N58DE2P2FVSU,1,2020-01-21,dexamethasone 6mg TAB,Withdrawal,2
1VVKF8GAF5AB,1,2020-01-24,dexamethasone 6mg TAB,Withdrawal,0
8KPKECDA184U,1,2020-01-26,dexamethasone 6mg TAB,Refill,10
5XHS9UC62ZPS,1,2020-01-29,dexamethasone 6mg TAB,Withdrawal,7
N5HVFADP8BBX,1,2020-02-01,dexamethasone 6mg TAB,Withdrawal,6
TDNDZD5H3YBK,1,2020-02-04,dexamethasone 6mg TAB,Withdrawal,4
LDH7M47N1KN4,1,2020-02-07,dexamethasone 6mg TAB,Withdrawal,1
3475VEUWS38L,1,2020-02-10,dexamethasone 6mg TAB,Withdrawal,0
IM0GZBX17A28,1,2020-02-12,dexamethasone 6mg TAB,Refill,10
731QAT1J7XW6,1,2020-02-15,dexamethasone 6mg TAB,Withdrawal,7
Y1EZ4RH4M9K3,1,2020-02-18,dexamethasone 6mg TAB,Withdrawal,4
U7SSKB8ZF4YD,1,2020-02-21,dexamethasone 6mg TAB,Withdrawal,2
CUTTTHQKXOGT,1,2020-02-24,dexamethasone 6mg TAB,Withdrawal,1
X0CLURULUCYY,1,2020-02-27,dexamethasone 6mg TAB,Withdrawal,0
PY3S8Q6LXU11,1,2020-02-29,dexamethasone 6mg TAB,Refill,10
IRI4HR3TDQPE,1,2020-03-03,dexamethasone 6mg TAB,Withdrawal,7
6YA0TWK8QXDP,1,2020-03-06,dexamethasone 6mg TAB,Withdrawal,6
MZG5VJVE31EU,1,2020-03-09,dexamethasone 6mg TAB,Withdrawal,5
YH16V55IFN2F,1,2020-03-12,dexamethasone 6mg TAB,Withdrawal,4
O76J0HOMVDRN,1,2020-03-15,dexamethasone 6mg TAB,Withdrawal,3
MPTGDNJ6U6MO,1,2020-03-17,dexamethasone 6mg TAB,Withdrawal,1
4HDUPTXPACFR,1,2020-03-20,dexamethasone 6mg TAB,Withdrawal,0
PF7F7KN7N1AY,1,2020-03-23,dexamethasone 6mg TAB,Refill,10
P1Y2ED6CKXBX,1,2020-03-26,dexamethasone 6mg TAB,Withdrawal,8
66KDKV3P0OY9,1,2020-03-29,dexamethasone 6mg TAB,Withdrawal,7
BILNTR1F9O8X,1,2020-04-01,dexamethasone 6mg TAB,Withdrawal,6
HOBODS945FYD,1,2020-04-03,dexamethasone 6mg TAB,Withdrawal,5
ZQRD3RJ887MP,1,2020-04-06,dexamethasone 6mg TAB,Withdrawal,2
5O83PGV3BDNO,1,2020-04-09,dexamethasone 6mg TAB,Withdrawal,1
XD8CLI6ON38L,1,2020-04-12,dexamethasone 6mg TAB,Withdrawal,0
7SAYL5ZJL54G,1,2020-04-15,dexamethasone 6mg TAB,Refill,10
ZX14IQZ8BFC5,1,2020-04-18,dexamethasone 6mg TAB,Withdrawal,8
5SHQLT4U98QB,1,2020-04-20,dexamethasone 6mg TAB,Withdrawal,7
K6R2QPKG2TH2,1,2020-04-23,dexamethasone 6mg TAB,Withdrawal,5
8JH8IC97IWXC,1,2020-04-26,dexamethasone 6mg TAB,Withdrawal,2
6UEWYTB4V9SR,1,2020-04-29,dexamethasone 6mg TAB,Withdrawal,0
2FF7FDEYCBM2,1,2020-05-02,dexamethasone 6mg TAB,Refill,10
YLWSVABR18W6,1,2020-05-04,dexamethasone 6mg TAB,Withdrawal,8
HG4KEAF6CRVW,1,2020-05-07,dexamethasone 6mg TAB,Withdrawal,7
WP8X54GVNZ1N,1,2020-05-10,dexamethasone 6mg TAB,Withdrawal,5
ZXR2R5CP5G0Y,1,2020-05-13,dexamethasone 6mg TAB,Withdrawal,2
6Q2XDEF2DO17,1,2020-05-16,dexamethasone 6mg TAB,Withdrawal,1
PELDU2X90P8C,1,2020-05-19,dexamethasone 6mg TAB,Withdrawal,0
APXT4IWNAP71,1,2020-05-21,dexamethasone 6mg TAB,Refill,10
B2ZO38TW9L3G,1,2020-05-24,dexamethasone 6mg TAB,Withdrawal,9
2QVRDM4R8IP6,1,2020-05-27,dexamethasone 6mg TAB,Withdrawal,7
OBALD0STCFH0,1,2020-05-30,dexamethasone 6mg TAB,Withdrawal,6
EX9OTD0HDHD4,1,2020-06-02,dexamethasone 6mg TAB,Withdrawal,3
5KNT0SIBAZTA,1,2020-06-05,dexamethasone 6mg TAB,Withdrawal,0
DY4HZUZFJG8M,1,2020-06-07,dexamethasone 6mg TAB,Refill,10
9VXSYBX2H8IY,1,2020-06-10,dexamethasone 6mg TAB,Withdrawal,9
LEOXENC6HAY2,1,2020-06-13,dexamethasone 6mg TAB,Withdrawal,7
9UUDBMEJABLD,1,2020-06-16,dexamethasone 6mg TAB,Withdrawal,4
LDOS98METAFL,1,2020-06-19,dexamethasone 6mg TAB,Withdrawal,3
YPVD1HLGG3BC,1,2020-06-22,dexamethasone 6mg TAB,Withdrawal,2
N83280HVV1L7,1,2020-06-24,dexamethasone 6mg TAB,Withdrawal,1
U7ICX3EMEHK1,1,2020-06-27,dexamethasone 6mg TAB,Withdrawal,0
IVOAV9MSJ4M1,1,2020-06-30,dexamethasone 6mg TAB,Refill,10
CU0BWE0VPCGW,1,2020-07-03,dexamethasone 6mg TAB,Withdrawal,9
PFATOW9RUPL6,1,2020-07-06,dexamethasone 6mg TAB,Withdrawal,7
6CKHEJ08EUJ5,1,2020-07-09,dexamethasone 6mg TAB,Withdrawal,6
77Z8FU4227PT,1,2020-07-11,dexamethasone 6mg TAB,Withdrawal,3
HM9GIZY8Y6E9,1,2020-07-14,dexamethasone 6mg TAB,Withdrawal,1
3PUOXRFPWOIL,1,2020-07-17,dexamethasone 6mg TAB,Withdrawal,0
KW49OKIIWM6W,1,2020-07-20,dexamethasone 6mg TAB,Refill,10
ATPRYY4DVQIH,1,2020-07-23,dexamethasone 6mg TAB,Withdrawal,9
TA3LN6LWZ09X,1,2020-07-26,dexamethasone 6mg TAB,Withdrawal,7
Q8N98WAQCCTH,1,2020-07-28,dexamethasone 6mg TAB,Withdrawal,6
SPCEYGW9UX8Q,1,2020-07-31,dexamethasone 6mg TAB,Withdrawal,3
Y1CTZDBAFVQ9,1,2020-08-03,dexamethasone 6mg TAB,Withdrawal,0
2JFTISJZ0J8Y,1,2020-08-06,dexamethasone 6mg TAB,Refill,10
O7FDVOZGFYT9,1,2020-08-09,dexamethasone 6mg TAB,Withdrawal,8
IWDUBVPXLONW,1,2020-08-12,dexamethasone 6mg TAB,Withdrawal,6
UQEVDJR8XN5S,1,2020-08-14,dexamethasone 6mg TAB,Withdrawal,5
3GPIORWQNGE1,1,2020-08-17,dexamethasone 6mg TAB,Withdrawal,4
4OXVO92G1GNL,1,2020-08-20,dexamethasone 6mg TAB,Withdrawal,2
X1P0FQ70ME3I,1,2020-08-23,dexamethasone 6mg TAB,Withdrawal,0
CTY5MWUM6N78,1,2020-08-26,dexamethasone 6mg TAB,Refill,10
ETSM1PD7CSS3,1,2020-08-29,dexamethasone 6mg TAB,Withdrawal,8
2JZ8GCO10IKI,1,2020-08-31,dexamethasone 6mg TAB,Withdrawal,5
QWGRXWACLCA5,1,2020-09-03,dexamethasone 6mg TAB,Withdrawal,4
6F282NES6EAC,1,2020-09-06,dexamethasone 6mg TAB,Withdrawal,1
AXDE3TXBONPB,1,2020-09-09,dexamethasone 6mg TAB,Withdrawal,0
BSET1CQCH6A5,1,2020-09-12,dexamethasone 6mg TAB,Refill,10
EPQNWOY3GLTE,1,2020-09-14,dexamethasone 6mg TAB,Withdrawal,9
06S9ARDLNH60,1,2020-09-17,dexamethasone 6mg TAB,Withdrawal,8
KSVF97PG8ECS,1,2020-09-20,dexamethasone 6mg TAB,Withdrawal,7
312GPZ0CS8NG,1,2020-09-23,dexamethasone 6mg TAB,Withdrawal,5
THGYUGU7EG41,1,2020-09-26,dexamethasone 6mg TAB,Withdrawal,3
SV6JU1RY21SS,1,2020-09-29,dexamethasone 6mg TAB,Withdrawal,2
R4FLJZZNBQJU,1,2020-10-01,dexamethasone 6mg TAB,Withdrawal,1
PGJK2625HVDA,1,2020-10-04,dexamethasone 6mg TAB,Withdrawal,0
UTVXSQ47RPZ4,1,2020-10-07,dexamethasone 6mg TAB,Refill,10
05GPUN0T2503,1,2020-10-10,dexamethasone 6mg TAB,Withdrawal,8
OZSF6R62A27M,1,2020-10-13,dexamethasone 6mg TAB,Withdrawal,6
Z87UWZZ443Z6,1,2020-10-16,dexamethasone 6mg TAB,Withdrawal,3
QV4MFV8BE5Q1,1,2020-10-18,dexamethasone 6mg TAB,Withdrawal,0
0NVXSDNCI9TJ,1,2020-10-21,dexamethasone 6mg TAB,Refill,10
OMP7DJYIC0MY,1,2020-10-24,dexamethasone 6mg TAB,Withdrawal,8
0UPDT7ZHHW2E,1,2020-10-27,dexamethasone 6mg TAB,Withdrawal,7
8BNPB0Q75693,1,2020-10-30,dexamethasone 6mg TAB,Withdrawal,5
16FIYY2OSIBZ,1,2020-11-02,dexamethasone 6mg TAB,Withdrawal,3
9B76GOP590YI,1,2020-11-04,dexamethasone 6mg TAB,Withdrawal,1
XF0RR8RUWCUT,1,2020-11-07,dexamethasone 6mg TAB,Withdrawal,0
Y5F3484L5EFP,1,2020-11-10,dexamethasone 6mg TAB,Refill,10
WHQ364BRLZ2N,1,2020-11-13,dexamethasone 6mg TAB,Withdrawal,8
Z76LW57L4YPU,1,2020-11-16,dexamethasone 6mg TAB,Withdrawal,5
ZBO3JYA4XOW7,1,2020-11-19,dexamethasone 6mg TAB,Withdrawal,3
HIFIKHJ7YYRL,1,2020-11-21,dexamethasone 6mg TAB,Withdrawal,0
0NBUIMCJAMHS,1,2020-11-24,dexamethasone 6mg TAB,Refill,10
5N0JBDEK8JJO,1,2020-11-27,dexamethasone 6mg TAB,Withdrawal,9
A5FRT4D552IA,1,2020-11-30,dexamethasone 6mg TAB,Withdrawal,8
7CHCXXSZP7K3,1,2020-12-03,dexamethasone 6mg TAB,Withdrawal,6
E7FUDFJ958PJ,1,2020-12-06,dexamethasone 6mg TAB,Withdrawal,4
RXBD96BAED60,1,2020-12-08,dexamethasone 6mg TAB,Withdrawal,2
BDGLT1A5QL2G,1,2020-12-11,dexamethasone 6mg TAB,Withdrawal,0
MOWT99LOB9D4,1,2020-12-14,dexamethasone 6mg TAB,Refill,10
6MK2FJ5FDBK2,1,2020-12-17,dexamethasone 6mg TAB,Withdrawal,9
XFNNUOTGZYL9,1,2020-12-20,dexamethasone 6mg TAB,Withdrawal,7
8ADR1UI8Q4CN,1,2020-12-23,dexamethasone 6mg TAB,Withdrawal,4
DSZJH65J9ARA,1,2020-12-25,dexamethasone 6mg TAB,Withdrawal,2
4P9J5B5EBIRZ,1,2020-12-28,dexamethasone 6mg TAB,Withdrawal,0
8YGT9OYPWDG2,1,2020-12-31,dexamethasone 6mg TAB,Refill,10
6HJV2J12VX18,1,2020-01-04,docusate sodium 100mg CAP,Withdrawal,9
766WF7MPECWQ,1,2020-01-07,docusate sodium 100mg CAP,Withdrawal,8
7N5385571ZZE,1,2020-01-10,docusate sodium 100mg CAP,Withdrawal,7
MEWRWW8KWBA4,1,2020-01-13,docusate sodium 100mg CAP,Withdrawal,6
T4SG7BONVF25,1,2020-01-17,docusate sodium 100mg CAP,Withdrawal,4
M73A4BW5I391,1,2020-01-20,docusate sodium 100mg CAP,Withdrawal,2
WSEVMKEEBENJ,1,2020-01-23,docusate sodium 100mg CAP,Withdrawal,0
BX24GRCCNF9T,1,2020-01-26,docusate sodium 100mg CAP,Refill,10
WCYV12RHB2BQ,1,2020-01-29,docusate sodium 100mg CAP,Withdrawal,9
PHK63L6EFFA7,1,2020-02-01,docusate sodium 100mg CAP,Withdrawal,6
96IOWZGJ85KU,1,2020-02-04,docusate sodium 100mg CAP,Withdrawal,4
T3B74LGH7PWE,1,2020-02-07,docusate sodium 100mg CAP,Withdrawal,1
SUOTT2OMTRC9,1,2020-02-11,docusate sodium 100mg CAP,Withdrawal,0
V93QIS6VJDJK,1,2020-02-14,docusate sodium 100mg CAP,Refill,10
62BNOG17N9VR,1,2020-02-17,docusate sodium 100mg CAP,Withdrawal,9
RFV79L26AQDE,1,2020-02-20,docusate sodium 100mg CAP,Withdrawal,6
H9O3HG5A3K51,1,2020-02-23,docusate sodium 100mg CAP,Withdrawal,5
TP45ODBNE9M6,1,2020-02-26,docusate sodium 100mg CAP,Withdrawal,2
IBLTUXE8UNGD,1,2020-02-29,docusate sodium 100mg CAP,Withdrawal,0
5PAJ19P21HMF,1,2020-03-03,docusate sodium 100mg CAP,Refill,10
3XTCQMHUEKDV,1,2020-03-07,docusate sodium 100mg CAP,Withdrawal,7
K0BR4C8X36KV,1,2020-03-10,docusate sodium 100mg CAP,Withdrawal,5
JLT9612Y8BN1,1,2020-03-13,docusate sodium 100mg CAP,Withdrawal,4
7LZBEBSVGZ1X,1,2020-03-16,docusate sodium 100mg CAP,Withdrawal,3
2EOBS191Q648,1,2020-03-19,docusate sodium 100mg CAP,Withdrawal,0
BSXY988PG30Y,1,2020-03-22,docusate sodium 100mg CAP,Refill,10
JFZS8GADUE6R,1,2020-03-25,docusate sodium 100mg CAP,Withdrawal,7
U1MIPPMM8SRH,1,2020-03-28,docusate sodium 100mg CAP,Withdrawal,4
AGPUX8WZB56X,1,2020-03-31,docusate sodium 100mg CAP,Withdrawal,2
QVMW9V8NXLG6,1,2020-04-04,docusate sodium 100mg CAP,Withdrawal,1
RU18NHPOT41A,1,2020-04-07,docusate sodium 100mg CAP,Withdrawal,0
MDJPRUMDBL60,1,2020-04-10,docusate sodium 100mg CAP,Refill,10
LMIP3EXTGF17,1,2020-04-13,docusate sodium 100mg CAP,Withdrawal,7
1VVK1VAB9H9T,1,2020-04-16,docusate sodium 100mg CAP,Withdrawal,6
IKP9DHSJAHYL,1,2020-04-19,docusate sodium 100mg CAP,Withdrawal,5
XK70LVSG3NA1,1,2020-04-22,docusate sodium 100mg CAP,Withdrawal,3
J1EA7SL7ACX4,1,2020-04-25,docusate sodium 100mg CAP,Withdrawal,1
1QLVADLJWF85,1,2020-04-29,docusate sodium 100mg CAP,Withdrawal,0
AACISV4TX9F3,1,2020-05-02,docusate sodium 100mg CAP,Refill,10
UV5R9HKIA0WF,1,2020-05-05,docusate sodium 100mg CAP,Withdrawal,8
814OUAPR2PRG,1,2020-05-08,docusate sodium 100mg CAP,Withdrawal,5
NUAAH9A7NZ19,1,2020-05-11,docusate sodium 100mg CAP,Withdrawal,4
WTYTALU4ERLI,1,2020-05-14,docusate sodium 100mg CAP,Withdrawal,1
FSP2MM22CAKI,1,2020-05-17,docusate sodium 100mg CAP,Withdrawal,0
CU6FU22W05HL,1,2020-05-20,docusate sodium 100mg CAP,Refill,10
EFCUR09ZS42I,1,2020-05-24,docusate sodium 100mg CAP,Withdrawal,7
AQVCTN0EY36S,1,2020-05-27,docusate sodium 100mg CAP,Withdrawal,6
BDDM2ESXHTJZ,1,2020-05-30,docusate sodium 100mg CAP,Withdrawal,4
X4HZGKLCY37K,1,2020-06-02,docusate sodium 100mg CAP,Withdrawal,3
LS94RW4NVV2Y,1,2020-06-05,docusate sodium 100mg CAP,Withdrawal,1
5N3N9QRRUD44,1,2020-06-08,docusate sodium 100mg CAP,Withdrawal,0
M53N9GIGQWC1,1,2020-06-11,docusate sodium 100mg CAP,Refill,10
W5VMJIRPRC6G,1,2020-06-14,docusate sodium 100mg CAP,Withdrawal,8
F1U9Q2VR2M44,1,2020-06-17,docusate sodium 100mg CAP,Withdrawal,6
ISWA73RMM8IQ,1,2020-06-21,docusate sodium 100mg CAP,Withdrawal,5
IGS1GEQFXAIW,1,2020-06-24,docusate sodium 100mg CAP,Withdrawal,3
8ZI00ZSYCP10,1,2020-06-27,docusate sodium 100mg CAP,Withdrawal,1
PUSDDLOGCS64,1,2020-06-30,docusate sodium 100mg CAP,Withdrawal,0
4ME6VSJV1YVG,1,2020-07-03,docusate sodium 100mg CAP,Refill,10
7DTMSDF16LTX,1,2020-07-06,docusate sodium 100mg CAP,Withdrawal,8
HG30NBR1HDQ6,1,2020-07-09,docusate sodium 100mg CAP,Withdrawal,7
UBW031YSX2AL,1,2020-07-12,docusate sodium 100mg CAP,Withdrawal,5
X758KNK56SL0,1,2020-07-16,docusate sodium 100mg CAP,Withdrawal,4
GICRU03L08ZT,1,2020-07-19,docusate sodium 100mg CAP,Withdrawal,1
MXEJI3LQEIBJ,1,2020-07-22,docusate sodium 100mg CAP,Withdrawal,0
OWE8ITG02U0J,1,2020-07-25,docusate sodium 100mg CAP,Refill,10
E41R7VQ4PHSS,1,2020-07-28,docusate sodium 100mg CAP,Withdrawal,7
2A9XOMOOIM3A,1,2020-07-31,docusate sodium 100mg CAP,Withdrawal,5
VDQ6OIOT7VA5,1,2020-08-03,docusate sodium 100mg CAP,Withdrawal,4
0HV9H6LP91Z5,1,2020-08-06,docusate sodium 100mg CAP,Withdrawal,1
S4RM5VZOLG86,1,2020-08-09,docusate sodium 100mg CAP,Withdrawal,0
NX5LGCQTDORG,1,2020-08-13,docusate sodium 100mg CAP,Refill,10
VB4Q8GU1MMMC,1,2020-08-16,docusate sodium 100mg CAP,Withdrawal,9
UJWW1DP5ERD7,1,2020-08-19,docusate sodium 100mg CAP,Withdrawal,8
EWPIAZSBCBSU,1,2020-08-22,docusate sodium 100mg CAP,Withdrawal,7
2Q7YXCATL7PN,1,2020-08-25,docusate sodium 100mg CAP,Withdrawal,5
RX0ISIBSVK33,1,2020-08-28,docusate sodium 100mg CAP,Withdrawal,4
BMUFSU4UPEAQ,1,2020-08-31,docusate sodium 100mg CAP,Withdrawal,2
AFV8KDL2N6B7,1,2020-09-03,docusate sodium 100mg CAP,Withdrawal,0
9WJ4P5WOABHY,1,2020-09-07,docusate sodium 100mg CAP,Refill,10
AFU84UV6E6IN,1,2020-09-10,docusate sodium 100mg CAP,Withdrawal,8
1TDQ9EAA49SF,1,2020-09-13,docusate sodium 100mg CAP,Withdrawal,5
HOKG6E071Y93,1,2020-09-16,docusate sodium 100mg CAP,Withdrawal,2
9S66D06Q4H7A,1,2020-09-19,docusate sodium 100mg CAP,Withdrawal,0
D0SQ3R8JGQLU,1,2020-09-22,docusate sodium 100mg CAP,Refill,10
P6441NQNBH3Q,1,2020-09-25,docusate sodium 100mg CAP,Withdrawal,9
T9FHS7JSDUX4,1,2020-09-28,docusate sodium 100mg CAP,Withdrawal,7
9574BEL3BUIL,1,2020-10-02,docusate sodium 100mg CAP,Withdrawal,6
NEHMYLDR7KNR,1,2020-10-05,docusate sodium 100mg CAP,Withdrawal,4
5N1CDEC8VS83,1,2020-10-08,docusate sodium 100mg CAP,Withdrawal,2
7BUXZ6VRNJZS,1,2020-10-11,docusate sodium 100mg CAP,Withdrawal,1
Y59Q3KW5XNWU,1,2020-10-14,docusate sodium 100mg CAP,Withdrawal,0
YE5PU51OCYJ0,1,2020-10-17,docusate sodium 100mg CAP,Refill,10
97G8OQSFZS9N,1,2020-10-20,docusate sodium 100mg CAP,Withdrawal,9
I52MMYP7K5ZL,1,2020-10-23,docusate sodium 100mg CAP,Withdrawal,8
4YDINV1YYMIC,1,2020-10-26,docusate sodium 100mg CAP,Withdrawal,7
G9UL86PYLOLL,1,2020-10-30,docusate sodium 100mg CAP,Withdrawal,5
P2OASP7ZH8M0,1,2020-11-02,docusate sodium 100mg CAP,Withdrawal,3
QINF6ATIN45C,1,2020-11-05,docusate sodium 100mg CAP,Withdrawal,0
5TQF6GAUA7DI,1,2020-11-08,docusate sodium 100mg CAP,Refill,10
WDF64M3G9Z5M,1,2020-11-11,docusate sodium 100mg CAP,Withdrawal,7
6U35FJG27JCB,1,2020-11-14,docusate sodium 100mg CAP,Withdrawal,4
5ULJWRTR8WB0,1,2020-11-17,docusate sodium 100mg CAP,Withdrawal,1
1BWV1CBBBUC5,1,2020-11-20,docusate sodium 100mg CAP,Withdrawal,0
JHVH3PQIC0DW,1,2020-11-24,docusate sodium 100mg CAP,Refill,10
NODST0BM32QL,1,2020-11-27,docusate sodium 100mg CAP,Withdrawal,7
ZHXCHR20U36Z,1,2020-11-30,docusate sodium 100mg CAP,Withdrawal,5
M73XILYZ9XUQ,1,2020-12-03,docusate sodium 100mg CAP,Withdrawal,4
8GXG15OOFTF8,1,2020-12-06,docusate sodium 100mg CAP,Withdrawal,2
RQEXHK4BFSMJ,1,2020-12-09,docusate sodium 100mg CAP,Withdrawal,0
TPHL7W6XUH3J,1,2020-12-12,docusate sodium 100mg CAP,Refill,10
KSMQYW27EWF4,1,2020-12-15,docusate sodium 100mg CAP,Withdrawal,8
Z8QRDRWNU3DJ,1,2020-12-19,docusate sodium 100mg CAP,Withdrawal,5
4CF5SGCVZ1A8,1,2020-12-22,docusate sodium 100mg CAP,Withdrawal,4
FV9S8PM0DKA9,1,2020-12-25,docusate sodium 100mg CAP,Withdrawal,2
1VVWJJ05G4AI,1,2020-12-28,docusate sodium 100mg CAP,Withdrawal,0
RUTOHK9FX2MR,1,2020-12-31,docusate sodium 100mg CAP,Refill,10
QEH609Y1KBAH,1,2020-01-04,docusate sodium 50mg CAP,Withdrawal,9
2XX5VG5BP3EC,1,2020-01-07,docusate sodium 50mg CAP,Withdrawal,7
5CVN3YQ4IOMJ,1,2020-01-10,docusate sodium 50mg CAP,Withdrawal,4
WHFCKW63LS61,1,2020-01-13,docusate sodium 50mg CAP,Withdrawal,3
3FR98AL52FEU,1,2020-01-15,docusate sodium 50mg CAP,Withdrawal,1
9873AX7FH00X,1,2020-01-18,docusate sodium 50mg CAP,Withdrawal,0
2R2NVUL88OE7,1,2020-01-21,docusate sodium 50mg CAP,Refill,10
OEVLI4825Z5R,1,2020-01-24,docusate sodium 50mg CAP,Withdrawal,7
DF0LZHRSEI2S,1,2020-01-27,docusate sodium 50mg CAP,Withdrawal,5
82U2KI883LGJ,1,2020-01-30,docusate sodium 50mg CAP,Withdrawal,3
ENAKEONFWK93,1,2020-02-02,docusate sodium 50mg CAP,Withdrawal,0
00HP3Z66MH8O,1,2020-02-05,docusate sodium 50mg CAP,Refill,10
L7B1L3UQNW15,1,2020-02-08,docusate sodium 50mg CAP,Withdrawal,7
FUJR3574OGSB,1,2020-02-11,docusate sodium 50mg CAP,Withdrawal,4
6TX1AD7JZ3CP,1,2020-02-13,docusate sodium 50mg CAP,Withdrawal,2
3Z79FECUIXFN,1,2020-02-16,docusate sodium 50mg CAP,Withdrawal,0
UNT9OG8PEVEF,1,2020-02-19,docusate sodium 50mg CAP,Refill,10
7O021QUKM5PK,1,2020-02-22,docusate sodium 50mg CAP,Withdrawal,8
OXTJBYKNHWVU,1,2020-02-25,docusate sodium 50mg CAP,Withdrawal,7
EUDIU46E3AQU,1,2020-02-28,docusate sodium 50mg CAP,Withdrawal,5
GCCNRUCV1UX5,1,2020-03-02,docusate sodium 50mg CAP,Withdrawal,4
XJLAJA5NHNFL,1,2020-03-05,docusate sodium 50mg CAP,Withdrawal,3
MTGBQO1UVVOO,1,2020-03-08,docusate sodium 50mg CAP,Withdrawal,1
EQ900K6WYCVQ,1,2020-03-11,docusate sodium 50mg CAP,Withdrawal,0
2TWZOYKX2Z57,1,2020-03-13,docusate sodium 50mg CAP,Refill,10
EUBW4SRT0THS,1,2020-03-16,docusate sodium 50mg CAP,Withdrawal,9
F81YABC3T451,1,2020-03-19,docusate sodium 50mg CAP,Withdrawal,8
6UJIVZCJ6ENO,1,2020-03-22,docusate sodium 50mg CAP,Withdrawal,6
KWU4C4LLL4RP,1,2020-03-25,docusate sodium 50mg CAP,Withdrawal,3
BHLWNUV0NSWI,1,2020-03-28,docusate sodium 50mg CAP,Withdrawal,0
HM47C70QEHV5,1,2020-03-31,docusate sodium 50mg CAP,Refill,10
Z1R3LWRWTV3B,1,2020-04-03,docusate sodium 50mg CAP,Withdrawal,8
LM2W3MSW6VVN,1,2020-04-06,docusate sodium 50mg CAP,Withdrawal,5
17XUZ5HERSOJ,1,2020-04-08,docusate sodium 50mg CAP,Withdrawal,4
ZUEA2IWYWIZ0,1,2020-04-11,docusate sodium 50mg CAP,Withdrawal,3
Q00DT0L8JIAK,1,2020-04-14,docusate sodium 50mg CAP,Withdrawal,0
