TransactionID,Machine,Day,Medication,Type,AmtRemaining
JJE4RVR7PFGN,1,2020-08-09,cloNIDine 0.1mg TAB,Withdrawal,4
4CHULU5IE8NO,1,2020-08-12,cloNIDine 0.1mg TAB,Withdrawal,1
MUO01LDGJ076,1,2020-08-15,cloNIDine 0.1mg TAB,Withdrawal,0
3ZUZ018CVB3J,1,2020-08-18,cloNIDine 0.1mg TAB,Refill,10
WVM3ITZ6417Z,1,2020-08-21,cloNIDine 0.1mg TAB,Withdrawal,9
P5042C7SGXC2,1,2020-08-24,cloNIDine 0.1mg TAB,Withdrawal,6
PCJKJT0BRQ15,1,2020-08-27,cloNIDine 0.1mg TAB,Withdrawal,4
HX5TX6KN96E7,1,2020-08-30,cloNIDine 0.1mg TAB,Withdrawal,3
023SG0G4WW6P,1,2020-09-02,cloNIDine 0.1mg TAB,Withdrawal,0
DQES8JDZV297,1,2020-09-05,cloNIDine 0.1mg TAB,Refill,10
DGG0RY258WIV,1,2020-09-08,cloNIDine 0.1mg TAB,Withdrawal,8
T7CPZI7LNH9U,1,2020-09-11,cloNIDine 0.1mg TAB,Withdrawal,6
243ZGTYJ9AU9,1,2020-09-14,cloNIDine 0.1mg TAB,Withdrawal,4
4BPP93RVOYCD,1,2020-09-17,cloNIDine 0.1mg TAB,Withdrawal,2
A1W3GBDWUJ5B,1,2020-09-20,cloNIDine 0.1mg TAB,Withdrawal,0
6FXKWWG4J5WG,1,2020-09-23,cloNIDine 0.1mg TAB,Refill,10
9LENBYJI3C6G,1,2020-09-26,cloNIDine 0.1mg TAB,Withdrawal,9
DHH040NIGIU1,1,2020-09-29,cloNIDine 0.1mg TAB,Withdrawal,7
5B0G3XEC2MML,1,2020-10-02,cloNIDine 0.1mg TAB,Withdrawal,4
ETZQ3VN41G7I,1,2020-10-05,cloNIDine 0.1mg TAB,Withdrawal,2
IRVAFQ1Y6NUR,1,2020-10-08,cloNIDine 0.1mg TAB,Withdrawal,1
0F65PSH2CSBE,1,2020-10-11,cloNIDine 0.1mg TAB,Withdrawal,0
QMLE7NRZPS7S,1,2020-10-14,cloNIDine 0.1mg TAB,Refill,10
5X4A09ETM8OU,1,2020-10-17,cloNIDine 0.1mg TAB,Withdrawal,8
RE2S6RX324Z6,1,2020-10-20,cloNIDine 0.1mg TAB,Withdrawal,5
8SG4UADR7M1Y,1,2020-10-23,cloNIDine 0.1mg TAB,Withdrawal,3
AX4K3W7KIVD7,1,2020-10-26,cloNIDine 0.1mg TAB,Withdrawal,1
ZKAQMMMZHYYL,1,2020-10-29,cloNIDine 0.1mg TAB,Withdrawal,0
DOZY7GZ239JJ,1,2020-11-01,cloNIDine 0.1mg TAB,Refill,10
3WJDLXDFBX0D,1,2020-11-04,cloNIDine 0.1mg TAB,Withdrawal,7
NF3FDGJ4D719,1,2020-11-07,cloNIDine 0.1mg TAB,Withdrawal,5
9KD7AB7G5W7C,1,2020-11-10,cloNIDine 0.1mg TAB,Withdrawal,3
QVTHSPLWJZN8,1,2020-11-13,cloNIDine 0.1mg TAB,Withdrawal,1
MK4F6U5EW53H,1,2020-11-16,cloNIDine 0.1mg TAB,Withdrawal,0
B7ZT6ZBM4A19,1,2020-11-19,cloNIDine 0.1mg TAB,Refill,10
E265IJAVUPXJ,1,2020-11-22,cloNIDine 0.1mg TAB,Withdrawal,8
0YSJ4L6CXBGO,1,2020-11-25,cloNIDine 0.1mg TAB,Withdrawal,5
I171TAVT50JX,1,2020-11-28,cloNIDine 0.1mg TAB,Withdrawal,4
5V9MTGZWQIX3,1,2020-12-01,cloNIDine 0.1mg TAB,Withdrawal,2
ABQAARFVGKDM,1,2020-12-04,cloNIDine 0.1mg TAB,Withdrawal,0
UM85RKSD1NB1,1,2020-12-07,cloNIDine 0.1mg TAB,Refill,10
9IKUFGBWOTQZ,1,2020-12-10,cloNIDine 0.1mg TAB,Withdrawal,8
MCKXAKHWZVKJ,1,2020-12-13,cloNIDine 0.1mg TAB,Withdrawal,7
JYDFCA3RRKGS,1,2020-12-16,cloNIDine 0.1mg TAB,Withdrawal,6
RQ29XFK0F01S,1,2020-12-19,cloNIDine 0.1mg TAB,Withdrawal,5
R8X7OK6FEOKL,1,2020-12-22,cloNIDine 0.1mg TAB,Withdrawal,4
C98FCA0CV0QM,1,2020-12-25,cloNIDine 0.1mg TAB,Withdrawal,2
BNV8GNA10BI3,1,2020-12-28,cloNIDine 0.1mg TAB,Withdrawal,0
500JQJNJVIRE,1,2020-12-31,cloNIDine 0.1mg TAB,Refill,10
8YCVIWN2NL0B,1,2020-01-03,clotrimazole 10mg LOZ,Withdrawal,9
ROIOV2X3L7HE,1,2020-01-06,clotrimazole 10mg LOZ,Withdrawal,7
HFJEEP3024UQ,1,2020-01-08,clotrimazole 10mg LOZ,Withdrawal,6
BLWK5VZH0IQP,1,2020-01-11,clotrimazole 10mg LOZ,Withdrawal,3
FTXOGCEQ6CE7,1,2020-01-13,clotrimazole 10mg LOZ,Withdrawal,0
9GTGJZUOVZZE,1,2020-01-15,clotrimazole 10mg LOZ,Refill,10
DIV9GE6DBB9N,1,2020-01-18,clotrimazole 10mg LOZ,Withdrawal,8
EGHM3RKQVUE4,1,2020-01-20,clotrimazole 10mg LOZ,Withdrawal,5
3WI3BPNPFCJ7,1,2020-01-22,clotrimazole 10mg LOZ,Withdrawal,4
2J2Y5YZQMQY4,1,2020-01-25,clotrimazole 10mg LOZ,Withdrawal,2
YL1ZS34A64B5,1,2020-01-27,clotrimazole 10mg LOZ,Withdrawal,1
B3Z3MSGTTSEI,1,2020-01-30,clotrimazole 10mg LOZ,Withdrawal,0
R8SEYPOSFAPI,1,2020-02-01,clotrimazole 10mg LOZ,Refill,10
X8IW9G5V2O4W,1,2020-02-03,clotrimazole 10mg LOZ,Withdrawal,7
M4B1Q8FYNL4L,1,2020-02-06,clotrimazole 10mg LOZ,Withdrawal,5
6PGB9UT69C3R,1,2020-02-08,clotrimazole 10mg LOZ,Withdrawal,2
UL5CRHGNYRUF,1,2020-02-11,clotrimazole 10mg LOZ,Withdrawal,0
IRVBYOUU8D6M,1,2020-02-13,clotrimazole 10mg LOZ,Refill,10
UDAFP3X0Z7PT,1,2020-02-15,clotrimazole 10mg LOZ,Withdrawal,9
KXY4EEKCHP0P,1,2020-02-18,clotrimazole 10mg LOZ,Withdrawal,8
11F4AF01L15A,1,2020-02-20,clotrimazole 10mg LOZ,Withdrawal,5
NZJM6GV50S3J,1,2020-02-22,clotrimazole 10mg LOZ,Withdrawal,2
PY8FV279F3Y8,1,2020-02-25,clotrimazole 10mg LOZ,Withdrawal,1
V5QU8PF9KKGO,1,2020-02-27,clotrimazole 10mg LOZ,Withdrawal,0
IHE4QJC5X4FW,1,2020-03-01,clotrimazole 10mg LOZ,Refill,10
OL5MLW2R2NI2,1,2020-03-03,clotrimazole 10mg LOZ,Withdrawal,9
1K19Z9JUOCUH,1,2020-03-05,clotrimazole 10mg LOZ,Withdrawal,6
JJHKA9YF7Q8R,1,2020-03-08,clotrimazole 10mg LOZ,Withdrawal,3
YYW3VV7OLYIU,1,2020-03-10,clotrimazole 10mg LOZ,Withdrawal,0
SUCVR0CZ75GV,1,2020-03-13,clotrimazole 10mg LOZ,Refill,10
8DQJ08ROWF0Z,1,2020-03-15,clotrimazole 10mg LOZ,Withdrawal,9
8KK875QSDYI8,1,2020-03-17,clotrimazole 10mg LOZ,Withdrawal,6
UTV3YTJXRHNG,1,2020-03-20,clotrimazole 10mg LOZ,Withdrawal,4
RU3XBZUPKW40,1,2020-03-22,clotrimazole 10mg LOZ,Withdrawal,2
GUABQEYSZXK8,1,2020-03-24,clotrimazole 10mg LOZ,Withdrawal,0
BTUMI3UNFIAH,1,2020-03-27,clotrimazole 10mg LOZ,Refill,10
07P9X88J5JF6,1,2020-03-29,clotrimazole 10mg LOZ,Withdrawal,8
Q38PDYBYMHA3,1,2020-04-01,clotrimazole 10mg LOZ,Withdrawal,7
EWGIPZIWA6OB,1,2020-04-03,clotrimazole 10mg LOZ,Withdrawal,4
EQ858C08MW1P,1,2020-04-05,clotrimazole 10mg LOZ,Withdrawal,1
Y9HVSM1I04P3,1,2020-04-08,clotrimazole 10mg LOZ,Withdrawal,0
GBD342GKL317,1,2020-04-10,clotrimazole 10mg LOZ,Refill,10
EC13ZV7K93Q0,1,2020-04-13,clotrimazole 10mg LOZ,Withdrawal,8
NO9UXPXDZ1T0,1,2020-04-15,clotrimazole 10mg LOZ,Withdrawal,6
ZP8TN0Z4MPP8,1,2020-04-17,clotrimazole 10mg LOZ,Withdrawal,3
IB41KPKEHVGA,1,2020-04-20,clotrimazole 10mg LOZ,Withdrawal,2
H1IQ8YGSDD1Z,1,2020-04-22,clotrimazole 10mg LOZ,Withdrawal,1
FS6U1BFYZ57G,1,2020-04-25,clotrimazole 10mg LOZ,Withdrawal,0
K57WUYOW00SD,1,2020-04-27,clotrimazole 10mg LOZ,Refill,10
RXRZEFMUS4QH,1,2020-04-29,clotrimazole 10mg LOZ,Withdrawal,8
FJBD9MXQT16Q,1,2020-05-02,clotrimazole 10mg LOZ,Withdrawal,7
QYQFQ9L8KHS2,1,2020-05-04,clotrimazole 10mg LOZ,Withdrawal,5
BOZTN85E5Y54,1,2020-05-06,clotrimazole 10mg LOZ,Withdrawal,4
5OD6PBT85GOY,1,2020-05-09,clotrimazole 10mg LOZ,Withdrawal,3
SSS1A3XGA825,1,2020-05-11,clotrimazole 10mg LOZ,Withdrawal,0
GKWN6B6OC6CJ,1,2020-05-14,clotrimazole 10mg LOZ,Refill,10
WS0D5V632W44,1,2020-05-16,clotrimazole 10mg LOZ,Withdrawal,8
3BYEMTG2S34E,1,2020-05-18,clotrimazole 10mg LOZ,Withdrawal,5
U5NXZTTZ8MY5,1,2020-05-21,clotrimazole 10mg LOZ,Withdrawal,2
ES30DIC87AML,1,2020-05-23,clotrimazole 10mg LOZ,Withdrawal,1
O3BQWNZ3NMZB,1,2020-05-26,clotrimazole 10mg LOZ,Withdrawal,0
QHZG3487SPZX,1,2020-05-28,clotrimazole 10mg LOZ,Refill,10
XYXAGOHYX1LK,1,2020-05-30,clotrimazole 10mg LOZ,Withdrawal,7
K33WY38PJDFW,1,2020-06-02,clotrimazole 10mg LOZ,Withdrawal,4
H0RFKCVINR6C,1,2020-06-04,clotrimazole 10mg LOZ,Withdrawal,1
KNY3IMGNR3CA,1,2020-06-06,clotrimazole 10mg LOZ,Withdrawal,0
X0VKOPOD8NDN,1,2020-06-09,clotrimazole 10mg LOZ,Refill,10
QB5ABS11MPMC,1,2020-06-11,clotrimazole 10mg LOZ,Withdrawal,8
YIUEL7RWAE7A,1,2020-06-14,clotrimazole 10mg LOZ,Withdrawal,5
7HY3TMSRJJEO,1,2020-06-16,clotrimazole 10mg LOZ,Withdrawal,2
CRA9KDKN6S1T,1,2020-06-18,clotrimazole 10mg LOZ,Withdrawal,0
ZUJQ9DF6I6LJ,1,2020-06-21,clotrimazole 10mg LOZ,Refill,10
JJLLPZ9FF12S,1,2020-06-23,clotrimazole 10mg LOZ,Withdrawal,9
ODL26L9QPUIQ,1,2020-06-26,clotrimazole 10mg LOZ,Withdrawal,8
TTLGV1TINE0X,1,2020-06-28,clotrimazole 10mg LOZ,Withdrawal,7
PAWCZTVAFQ2T,1,2020-06-30,clotrimazole 10mg LOZ,Withdrawal,4
AHAR9DXKB368,1,2020-07-03,clotrimazole 10mg LOZ,Withdrawal,3
45EHOSALS164,1,2020-07-05,clotrimazole 10mg LOZ,Withdrawal,2
NWKZ7TLNYLON,1,2020-07-07,clotrimazole 10mg LOZ,Withdrawal,1
EB1MLUFVMSKD,1,2020-07-10,clotrimazole 10mg LOZ,Withdrawal,0
RDDYKCY3AX0J,1,2020-07-12,clotrimazole 10mg LOZ,Refill,10
F6948YVK42VQ,1,2020-07-15,clotrimazole 10mg LOZ,Withdrawal,9
64KPSSYZACIP,1,2020-07-17,clotrimazole 10mg LOZ,Withdrawal,6
OHA0BT2MP04L,1,2020-07-19,clotrimazole 10mg LOZ,Withdrawal,4
2P9MPFSN82S7,1,2020-07-22,clotrimazole 10mg LOZ,Withdrawal,3
7XKQDD05LNPV,1,2020-07-24,clotrimazole 10mg LOZ,Withdrawal,1
YDMPP7ZPK73G,1,2020-07-27,clotrimazole 10mg LOZ,Withdrawal,0
JE0N93G1OV00,1,2020-07-29,clotrimazole 10mg LOZ,Refill,10
BPZVB385HIV0,1,2020-07-31,clotrimazole 10mg LOZ,Withdrawal,9
XVCD7SOYU3DZ,1,2020-08-03,clotrimazole 10mg LOZ,Withdrawal,8
WT2PBB0EULIA,1,2020-08-05,clotrimazole 10mg LOZ,Withdrawal,7
JPRG5B5WB42J,1,2020-08-07,clotrimazole 10mg LOZ,Withdrawal,4
8SWNXX00FF6F,1,2020-08-10,clotrimazole 10mg LOZ,Withdrawal,2
5T1GNWOAXS25,1,2020-08-12,clotrimazole 10mg LOZ,Withdrawal,0
8TCNKDXYT1YN,1,2020-08-15,clotrimazole 10mg LOZ,Refill,10
KRBH89F1CHRE,1,2020-08-17,clotrimazole 10mg LOZ,Withdrawal,7
S8KZ9CI3VF5G,1,2020-08-19,clotrimazole 10mg LOZ,Withdrawal,6
ORASAMR9Q7FE,1,2020-08-22,clotrimazole 10mg LOZ,Withdrawal,3
I3F2E0RXXZS3,1,2020-08-24,clotrimazole 10mg LOZ,Withdrawal,2
DF4T07OII4T1,1,2020-08-27,clotrimazole 10mg LOZ,Withdrawal,0
6NBGKB1IK1CH,1,2020-08-29,clotrimazole 10mg LOZ,Refill,10
R1JZQXGAGDAQ,1,2020-08-31,clotrimazole 10mg LOZ,Withdrawal,8
6PQ7I42BTN33,1,2020-09-03,clotrimazole 10mg LOZ,Withdrawal,7
LZRL4A3L7TAG,1,2020-09-05,clotrimazole 10mg LOZ,Withdrawal,6
S6IHHPUAEJZC,1,2020-09-07,clotrimazole 10mg LOZ,Withdrawal,5
4KC39ARQ21CY,1,2020-09-10,clotrimazole 10mg LOZ,Withdrawal,2
U6D4JLMP50AD,1,2020-09-12,clotrimazole 10mg LOZ,Withdrawal,0
FQSRS85JDQ3P,1,2020-09-15,clotrimazole 10mg LOZ,Refill,10
NOZRG93H0LQ9,1,2020-09-17,clotrimazole 10mg LOZ,Withdrawal,7
NHCI1CBM5OHO,1,2020-09-19,clotrimazole 10mg LOZ,Withdrawal,6
DP8814JRBGFI,1,2020-09-22,clotrimazole 10mg LOZ,Withdrawal,3
0DCB0XUAUCFY,1,2020-09-24,clotrimazole 10mg LOZ,Withdrawal,0
DP8YIKK4LEX2,1,2020-09-27,clotrimazole 10mg LOZ,Refill,10
DMGCWIKZ15EQ,1,2020-09-29,clotrimazole 10mg LOZ,Withdrawal,7
V2PMD45TXEAG,1,2020-10-01,clotrimazole 10mg LOZ,Withdrawal,5
DBF4FV7OG6A1,1,2020-10-04,clotrimazole 10mg LOZ,Withdrawal,2
FOCELAQHBCU2,1,2020-10-06,clotrimazole 10mg LOZ,Withdrawal,0
NO1WLCKDYNR6,1,2020-10-09,clotrimazole 10mg LOZ,Refill,10
J3LNP80IQGUI,1,2020-10-11,clotrimazole 10mg LOZ,Withdrawal,7
NECPZWV3FTMI,1,2020-10-13,clotrimazole 10mg LOZ,Withdrawal,5
05ST2BMLBUO1,1,2020-10-16,clotrimazole 10mg LOZ,Withdrawal,2
3W8S93V4D736,1,2020-10-18,clotrimazole 10mg LOZ,Withdrawal,1
G8X27FMF9LWE,1,2020-10-20,clotrimazole 10mg LOZ,Withdrawal,0
003QFZAQR5DQ,1,2020-10-23,clotrimazole 10mg LOZ,Refill,10
9SSN9PO95E6F,1,2020-10-25,clotrimazole 10mg LOZ,Withdrawal,7
J144HPB691TA,1,2020-10-28,clotrimazole 10mg LOZ,Withdrawal,4
UUGQE4G04HFN,1,2020-10-30,clotrimazole 10mg LOZ,Withdrawal,3
QRFFAY9Q5P2H,1,2020-11-01,clotrimazole 10mg LOZ,Withdrawal,1
KG9TOBYYFG4E,1,2020-11-04,clotrimazole 10mg LOZ,Withdrawal,0
RGJYY3PG3QRE,1,2020-11-06,clotrimazole 10mg LOZ,Refill,10
HM9VSU2WL49L,1,2020-11-09,clotrimazole 10mg LOZ,Withdrawal,8
765MRHHLSVT3,1,2020-11-11,clotrimazole 10mg LOZ,Withdrawal,7
T9LQBNKDP2DK,1,2020-11-13,clotrimazole 10mg LOZ,Withdrawal,5
0Q1OE0SL4KDK,1,2020-11-16,clotrimazole 10mg LOZ,Withdrawal,2
HQMHTYOI9RFB,1,2020-11-18,clotrimazole 10mg LOZ,Withdrawal,0
TK0F3LUHGMO9,1,2020-11-20,clotrimazole 10mg LOZ,Refill,10
FXYNX66UORYP,1,2020-11-23,clotrimazole 10mg LOZ,Withdrawal,9
LTSEOQXY0Y6Z,1,2020-11-25,clotrimazole 10mg LOZ,Withdrawal,7
7JAY0RY49EOY,1,2020-11-28,clotrimazole 10mg LOZ,Withdrawal,4
0XED5YHTE9WY,1,2020-11-30,clotrimazole 10mg LOZ,Withdrawal,2
DZLRK9KOR119,1,2020-12-02,clotrimazole 10mg LOZ,Withdrawal,0
Q2BPLQ93IS0H,1,2020-12-05,clotrimazole 10mg LOZ,Refill,10
YS6RJLDSQZ44,1,2020-12-07,clotrimazole 10mg LOZ,Withdrawal,9
0HZHM45GXRI2,1,2020-12-10,clotrimazole 10mg LOZ,Withdrawal,7
8E8MH83LR0S7,1,2020-12-12,clotrimazole 10mg LOZ,Withdrawal,6
VL57TTIELYBU,1,2020-12-14,clotrimazole 10mg LOZ,Withdrawal,3
K2KE64SL6R2C,1,2020-12-17,clotrimazole 10mg LOZ,Withdrawal,0
Y8Y3W1BJ239R,1,2020-12-19,clotrimazole 10mg LOZ,Refill,10
DGBHRFRZTO32,1,2020-12-21,clotrimazole 10mg LOZ,Withdrawal,7
PBTF78QK66IV,1,2020-12-24,clotrimazole 10mg LOZ,Withdrawal,4
J80438GP6617,1,2020-12-26,clotrimazole 10mg LOZ,Withdrawal,1
7IM4SH337TWC,1,2020-12-29,clotrimazole 10mg LOZ,Withdrawal,0
O5YUX23K1GD6,1,2020-12-31,clotrimazole 10mg LOZ,Refill,10
W15W7SHMSMYZ,1,2020-01-05,dexamethasone 6mg TAB,Withdrawal,9
GMNW1DBJJUIZ,1,2020-01-09,dexamethasone 6mg TAB,Withdrawal,6
SX9PTQ4IAXKP,1,2020-01-14,dexamethasone 6mg TAB,Withdrawal,3
EW779SNCNV8T,1,2020-01-18,dexamethasone 6mg TAB,Withdrawal,2
EBCCXDUZKG4X,1,2020-01-22,dexamethasone 6mg TAB,Withdrawal,1
SWM3UL8E0NZ9,1,2020-01-26,dexamethasone 6mg TAB,Withdrawal,0
LNXW1TCPRFFL,1,2020-01-31,dexamethasone 6mg TAB,Refill,10
0X2Y6SABTF4S,1,2020-02-04,dexamethasone 6mg TAB,Withdrawal,7
L8IHEXL6N9M7,1,2020-02-08,dexamethasone 6mg TAB,Withdrawal,4
G96BH723OZ6E,1,2020-02-12,dexamethasone 6mg TAB,Withdrawal,1
C1X2WM5Q8TFS,1,2020-02-17,dexamethasone 6mg TAB,Withdrawal,0
Y9AIM2C2XKOX,1,2020-02-21,dexamethasone 6mg TAB,Refill,10
KB6015R8DJKM,1,2020-02-25,dexamethasone 6mg TAB,Withdrawal,9
H0KOUJ1IUHAJ,1,2020-02-29,dexamethasone 6mg TAB,Withdrawal,6
9832V318E825,1,2020-03-05,dexamethasone 6mg TAB,Withdrawal,5
87PFM7IHJ1D0,1,2020-03-09,dexamethasone 6mg TAB,Withdrawal,3
0XTJAT3LIGQH,1,2020-03-13,dexamethasone 6mg TAB,Withdrawal,0
Q3G2BOOA844B,1,2020-03-17,dexamethasone 6mg TAB,Refill,10
JFYHWM8UAQG6,1,2020-03-22,dexamethasone 6mg TAB,Withdrawal,8
XASOEGBRCBVS,1,2020-03-26,dexamethasone 6mg TAB,Withdrawal,6
ZUFL43DHIG55,1,2020-03-30,dexamethasone 6mg TAB,Withdrawal,3
EYSWWL82KO1E,1,2020-04-03,dexamethasone 6mg TAB,Withdrawal,1
R6KV7UPTGRP3,1,2020-04-08,dexamethasone 6mg TAB,Withdrawal,0
XIBWZ7S60QWF,1,2020-04-12,dexamethasone 6mg TAB,Refill,10
TMT7K4V8UZ0Z,1,2020-04-16,dexamethasone 6mg TAB,Withdrawal,7
TVQZKLIN30D9,1,2020-04-20,dexamethasone 6mg TAB,Withdrawal,6
VARKSLW18LKV,1,2020-04-25,dexamethasone 6mg TAB,Withdrawal,5
TBGZFZ11BE2N,1,2020-04-29,dexamethasone 6mg TAB,Withdrawal,3
A6RYDXDZLOIJ,1,2020-05-03,dexamethasone 6mg TAB,Withdrawal,2
T448T57WAZFA,1,2020-05-07,dexamethasone 6mg TAB,Withdrawal,1
AHQL3L8R2D0R,1,2020-05-12,dexamethasone 6mg TAB,Withdrawal,0
1SHXZMR3C07O,1,2020-05-16,dexamethasone 6mg TAB,Refill,10
QG3CXIBUUIPF,1,2020-05-20,dexamethasone 6mg TAB,Withdrawal,9
T4GXWBLRH4OJ,1,2020-05-24,dexamethasone 6mg TAB,Withdrawal,7
QCDCR535JG2D,1,2020-05-29,dexamethasone 6mg TAB,Withdrawal,6
1F2252PS5L7R,1,2020-06-02,dexamethasone 6mg TAB,Withdrawal,3
OJKSW40EGIWM,1,2020-06-06,dexamethasone 6mg TAB,Withdrawal,1
PIPIMGLVDFOI,1,2020-06-10,dexamethasone 6mg TAB,Withdrawal,0
C9FO412EI02W,1,2020-06-15,dexamethasone 6mg TAB,Refill,10
KLIIY9M5JZ17,1,2020-06-19,dexamethasone 6mg TAB,Withdrawal,9
IPVLK8B1YC8K,1,2020-06-23,dexamethasone 6mg TAB,Withdrawal,6
DC6MCU8EPEZO,1,2020-06-27,dexamethasone 6mg TAB,Withdrawal,3
S993MAH4ORZI,1,2020-07-01,dexamethasone 6mg TAB,Withdrawal,1
QY7MQUO8LRYJ,1,2020-07-06,dexamethasone 6mg TAB,Withdrawal,0
TXF4SHWVIWM5,1,2020-07-10,dexamethasone 6mg TAB,Refill,10
ZYF2WDTD02MS,1,2020-07-14,dexamethasone 6mg TAB,Withdrawal,8
VSXNXMMPOQIF,1,2020-07-18,dexamethasone 6mg TAB,Withdrawal,5
GCM2GXGSHNR8,1,2020-07-23,dexamethasone 6mg TAB,Withdrawal,2
CNISMY6WC31X,1,2020-07-27,dexamethasone 6mg TAB,Withdrawal,0
YBR95YAGPL2K,1,2020-07-31,dexamethasone 6mg TAB,Refill,10
T1LR6N72MDHH,1,2020-08-04,dexamethasone 6mg TAB,Withdrawal,7
OVW8EZKW4728,1,2020-08-09,dexamethasone 6mg TAB,Withdrawal,4
TJTOYPSAZ5QI,1,2020-08-13,dexamethasone 6mg TAB,Withdrawal,2
UIS9AV80EH7I,1,2020-08-17,dexamethasone 6mg TAB,Withdrawal,1
5KZRE61R1W41,1,2020-08-21,dexamethasone 6mg TAB,Withdrawal,0
DV1ZFPRURGWV,1,2020-08-26,dexamethasone 6mg TAB,Refill,10
9WUEQIJEJBRK,1,2020-08-30,dexamethasone 6mg TAB,Withdrawal,8
YJT952DRBHWY,1,2020-09-03,dexamethasone 6mg TAB,Withdrawal,6
XWXA93LMZLLR,1,2020-09-07,dexamethasone 6mg TAB,Withdrawal,4
HOI7ERKCYEOR,1,2020-09-12,dexamethasone 6mg TAB,Withdrawal,1
41D4XOIGPDUI,1,2020-09-16,dexamethasone 6mg TAB,Withdrawal,0
3PF2R7IFWA62,1,2020-09-20,dexamethasone 6mg TAB,Refill,10
OPLTSBOOTBW6,1,2020-09-24,dexamethasone 6mg TAB,Withdrawal,9
O8SDJ2Z2KQQ8,1,2020-09-29,dexamethasone 6mg TAB,Withdrawal,8
SOMES5JNE06D,1,2020-10-03,dexamethasone 6mg TAB,Withdrawal,7
ZXGNDR36ITAN,1,2020-10-07,dexamethasone 6mg TAB,Withdrawal,6
W278FJBR7DZ2,1,2020-10-11,dexamethasone 6mg TAB,Withdrawal,5
NUGS44V8W12V,1,2020-10-16,dexamethasone 6mg TAB,Withdrawal,2
1MFAI0WR4WES,1,2020-10-20,dexamethasone 6mg TAB,Withdrawal,0
TSQUAD3K7HJT,1,2020-10-24,dexamethasone 6mg TAB,Refill,10
P5B48S1L4WIN,1,2020-10-28,dexamethasone 6mg TAB,Withdrawal,8
VU4MJ0F4Z33F,1,2020-11-02,dexamethasone 6mg TAB,Withdrawal,6
L7BBMWZG1KOT,1,2020-11-06,dexamethasone 6mg TAB,Withdrawal,4
SHIE3B6SF04R,1,2020-11-10,dexamethasone 6mg TAB,Withdrawal,3
JCUF0RZOQRAB,1,2020-11-14,dexamethasone 6mg TAB,Withdrawal,2
8UOW20TFCSPO,1,2020-11-19,dexamethasone 6mg TAB,Withdrawal,1
OVVMLDMWP2T5,1,2020-11-23,dexamethasone 6mg TAB,Withdrawal,0
9M8JNG5DWA2B,1,2020-11-27,dexamethasone 6mg TAB,Refill,10
9EQHH41KHJ64,1,2020-12-01,dexamethasone 6mg TAB,Withdrawal,8
8GAOFD9W9PHB,1,2020-12-06,dexamethasone 6mg TAB,Withdrawal,7
55FQGT8GUVDQ,1,2020-12-10,dexamethasone 6mg TAB,Withdrawal,6
1059YKD8DTXQ,1,2020-12-14,dexamethasone 6mg TAB,Withdrawal,5
TXM3ZK0D70JH,1,2020-12-18,dexamethasone 6mg TAB,Withdrawal,2
62FIKUHTV1S1,1,2020-12-23,dexamethasone 6mg TAB,Withdrawal,1
I0ME8383J8L7,1,2020-12-27,dexamethasone 6mg TAB,Withdrawal,0
CPU28UW7WSO1,1,2020-12-31,dexamethasone 6mg TAB,Refill,10
KA0NXI13QVQ7,1,2020-01-01,docusate sodium 100mg CAP,Withdrawal,29
VZ3BRP6WUAY9,1,2020-01-02,docusate sodium 100mg CAP,Withdrawal,26
PZEDOV3XLTXC,1,2020-01-02,docusate sodium 100mg CAP,Withdrawal,24
FD1AIDAUIZSA,1,2020-01-02,docusate sodium 100mg CAP,Withdrawal,23
9HKUMCUXYD7N,1,2020-01-02,docusate sodium 100mg CAP,Withdrawal,22
9JTX0XC2G9D8,1,2020-01-03,docusate sodium 100mg CAP,Withdrawal,21
8D0BH6GUZIRC,1,2020-01-03,docusate sodium 100mg CAP,Withdrawal,20
7TMZY15D13GV,1,2020-01-03,docusate sodium 100mg CAP,Withdrawal,17
6KWU0VHK2BZA,1,2020-01-03,docusate sodium 100mg CAP,Withdrawal,15
YNRM75OKMCVU,1,2020-01-04,docusate sodium 100mg CAP,Withdrawal,13
F9H511AARYV0,1,2020-01-04,docusate sodium 100mg CAP,Withdrawal,11
8R04G980CNOH,1,2020-01-04,docusate sodium 100mg CAP,Withdrawal,10
OOJA6LZJF7YO,1,2020-01-05,docusate sodium 100mg CAP,Withdrawal,7
L7HYVC8M59NZ,1,2020-01-05,docusate sodium 100mg CAP,Withdrawal,4
4XDCINO1WR35,1,2020-01-05,docusate sodium 100mg CAP,Withdrawal,3
U9ASBYFAT2JE,1,2020-01-05,docusate sodium 100mg CAP,Withdrawal,0
52VXY0VSWVYR,1,2020-01-06,docusate sodium 100mg CAP,Refill,30
OHXE3P8GKCCS,1,2020-01-06,docusate sodium 100mg CAP,Withdrawal,29
SORA172YYYSL,1,2020-01-06,docusate sodium 100mg CAP,Withdrawal,28
A1S1S00XHF5V,1,2020-01-07,docusate sodium 100mg CAP,Withdrawal,27
P96QPCEQW2LZ,1,2020-01-07,docusate sodium 100mg CAP,Withdrawal,26
NUBCLVI2BSTD,1,2020-01-07,docusate sodium 100mg CAP,Withdrawal,25
ZBO57D8OAV9D,1,2020-01-07,docusate sodium 100mg CAP,Withdrawal,22
